GPS1.UTCGregorian         Receiver.EarthFixedCS.X   Receiver.EarthFixedCS.Y   Receiver.EarthFixedCS.Z   
01 Jan 2026 14:13:00.000   -673.7423295075572        -5487.190928422903        3170.456502919921         
01 Jan 2026 14:14:00.000   -673.7423286777613        -5487.190927942031        3170.456503928509         
01 Jan 2026 14:15:00.000   -673.7423295115462        -5487.190928416102        3170.45650293084          
01 Jan 2026 14:16:00.000   -673.7423286777624        -5487.19092794203         3170.456503928509         
01 Jan 2026 14:17:00.000   -673.7423295154762        -5487.190928409267        3170.456502941829         
01 Jan 2026 14:18:00.000   -673.7423286777625        -5487.19092794203         3170.45650392851          
01 Jan 2026 14:19:00.000   -673.7423295193581        -5487.190928402403        3170.456502952888         
01 Jan 2026 14:20:00.000   -673.7423286777614        -5487.190927942032        3170.45650392851          
01 Jan 2026 14:21:00.000   -673.7423295231807        -5487.190928395506        3170.456502964013         
01 Jan 2026 14:22:00.000   -673.7423286777623        -5487.190927942031        3170.456503928509         
01 Jan 2026 14:23:00.000   -673.7423295269425        -5487.190928388576        3170.456502975204         
01 Jan 2026 14:24:00.000   -673.7423286777628        -5487.190927942032        3170.45650392851          
01 Jan 2026 14:25:00.000   -673.7423295306534        -5487.190928381616        3170.456502986464         
01 Jan 2026 14:26:00.000   -673.7423286777627        -5487.190927942029        3170.456503928509         
01 Jan 2026 14:27:00.000   -673.742329534301         -5487.190928374626        3170.456502997788         
01 Jan 2026 14:28:00.000   -673.7423286777616        -5487.190927942031        3170.45650392851          
01 Jan 2026 14:29:00.000   -673.7423295379           -5487.190928367604        3170.456503009178         
01 Jan 2026 14:30:00.000   -673.7423286777611        -5487.190927942031        3170.45650392851          
01 Jan 2026 14:31:00.000   -673.7423295414382        -5487.190928360551        3170.456503020631         
01 Jan 2026 14:32:00.000   -673.7423286777625        -5487.190927942034        3170.456503928509         
01 Jan 2026 14:33:00.000   -673.7423295449175        -5487.190928353471        3170.456503032147         
01 Jan 2026 14:34:00.000   -673.7423286777615        -5487.190927942032        3170.45650392851          
01 Jan 2026 14:35:00.000   -673.7423295483344        -5487.19092834636         3170.456503043727         
01 Jan 2026 14:36:00.000   -673.7423286777622        -5487.190927942031        3170.456503928509         
01 Jan 2026 14:37:00.000   -673.7423295516973        -5487.190928339219        3170.456503055366         
01 Jan 2026 14:38:00.000   -673.7423286777632        -5487.190927942031        3170.456503928509         
01 Jan 2026 14:39:00.000   -673.7423295550009        -5487.190928332054        3170.456503067068         
01 Jan 2026 14:40:00.000   -673.7423286777614        -5487.190927942032        3170.45650392851          
01 Jan 2026 14:41:00.000   -673.7423295582474        -5487.190928324863        3170.456503078829         
01 Jan 2026 14:42:00.000   -673.7423286777605        -5487.190927942032        3170.45650392851          
01 Jan 2026 14:43:00.000   -673.7423295614308        -5487.190928317638        3170.456503090649         
01 Jan 2026 14:44:00.000   -673.7423286777622        -5487.190927942032        3170.456503928508         
01 Jan 2026 14:45:00.000   -673.7423295645565        -5487.190928310393        3170.456503102529         
01 Jan 2026 14:46:00.000   -673.742328677762         -5487.190927942032        3170.456503928511         
01 Jan 2026 14:47:00.000   -673.7423295676241        -5487.19092830312         3170.456503114466         
01 Jan 2026 14:48:00.000   -673.7423286777594        -5487.19092794203         3170.456503928509         
01 Jan 2026 14:49:00.000   -673.7423295706293        -5487.190928295819        3170.456503126459         
01 Jan 2026 14:50:00.000   -673.742328677762         -5487.190927942033        3170.456503928511         
01 Jan 2026 14:51:00.000   -673.7423295735802        -5487.190928288494        3170.45650313851          
01 Jan 2026 14:52:00.000   -673.7423286777622        -5487.190927942032        3170.45650392851          
01 Jan 2026 14:53:00.000   -673.742329576461         -5487.190928281147        3170.456503150615         
01 Jan 2026 14:54:00.000   -673.7423286777615        -5487.190927942032        3170.456503928511         
01 Jan 2026 14:55:00.000   -673.7423295792905        -5487.190928273774        3170.456503162776         
01 Jan 2026 14:56:00.000   -673.7423286777616        -5487.190927942032        3170.45650392851          
01 Jan 2026 14:57:00.000   -673.742329582053         -5487.190928266379        3170.456503174989         
01 Jan 2026 14:58:00.000   -673.7423286777637        -5487.190927942032        3170.456503928509         
01 Jan 2026 14:59:00.000   -673.7423295847567        -5487.190928258958        3170.456503187255         
01 Jan 2026 15:00:00.000   -673.7423286777617        -5487.19092794203         3170.456503928509         
01 Jan 2026 15:01:00.000   -673.7423295874012        -5487.190928251517        3170.456503199574         
01 Jan 2026 15:02:00.000   -673.7423286777638        -5487.19092794203         3170.456503928509         
01 Jan 2026 15:03:00.000   -673.7423295899887        -5487.190928244049        3170.456503211943         
01 Jan 2026 15:04:00.000   -673.7423286777608        -5487.190927942034        3170.456503928509         
01 Jan 2026 15:05:00.000   -673.7423295925047        -5487.190928236564        3170.456503224364         
01 Jan 2026 15:06:00.000   -673.7423286777628        -5487.190927942032        3170.456503928509         
01 Jan 2026 15:07:00.000   -673.7423295949656        -5487.190928229059        3170.456503236833         
01 Jan 2026 15:08:00.000   -673.7423286777617        -5487.190927942033        3170.45650392851          
01 Jan 2026 15:09:00.000   -673.7423295973648        -5487.19092822153         3170.456503249351         
01 Jan 2026 15:10:00.000   -673.7423286777608        -5487.190927942032        3170.456503928509         
01 Jan 2026 15:11:00.000   -673.7423295996977        -5487.190928213984        3170.456503261917         
01 Jan 2026 15:12:00.000   -673.7423286777638        -5487.19092794203         3170.45650392851          
01 Jan 2026 15:13:00.000   -673.7423296019772        -5487.190928206416        3170.456503274532         
01 Jan 2026 15:14:00.000   -673.7423286777613        -5487.190927942032        3170.45650392851          
01 Jan 2026 15:15:00.000   -673.7423296041878        -5487.19092819883         3170.45650328719          
01 Jan 2026 15:16:00.000   -673.7423286777607        -5487.19092794203         3170.456503928509         
01 Jan 2026 15:17:00.000   -673.7423296063339        -5487.190928191228        3170.456503299894         
01 Jan 2026 15:18:00.000   -673.7423286777622        -5487.190927942031        3170.456503928509         
01 Jan 2026 15:19:00.000   -673.7423296084246        -5487.190928183602        3170.456503312643         
01 Jan 2026 15:20:00.000   -673.7423286777638        -5487.190927942032        3170.45650392851          
01 Jan 2026 15:21:00.000   -673.7423296104497        -5487.190928175963        3170.456503325437         
01 Jan 2026 15:22:00.000   -673.7423286777635        -5487.190927942032        3170.45650392851          
01 Jan 2026 15:23:00.000   -673.7423296124128        -5487.190928168306        3170.456503338271         
01 Jan 2026 15:24:00.000   -673.7423286777627        -5487.190927942032        3170.456503928509         
01 Jan 2026 15:25:00.000   -673.7423296143123        -5487.190928160632        3170.456503351149         
01 Jan 2026 15:26:00.000   -673.7423286777628        -5487.190927942032        3170.456503928509         
01 Jan 2026 15:27:00.000   -673.7423296161453        -5487.190928152943        3170.456503364066         
01 Jan 2026 15:28:00.000   -673.742328677762         -5487.190927942034        3170.45650392851          
01 Jan 2026 15:29:00.000   -673.7423296179172        -5487.190928145237        3170.456503377027         
01 Jan 2026 15:30:00.000   -673.742328677763         -5487.190927942031        3170.456503928509         
01 Jan 2026 15:31:00.000   -673.7423296196272        -5487.190928137519        3170.456503390023         
01 Jan 2026 15:32:00.000   -673.7423286777638        -5487.190927942032        3170.456503928509         
01 Jan 2026 15:33:00.000   -673.7423296212739        -5487.190928129784        3170.456503403059         
01 Jan 2026 15:34:00.000   -673.7423286777627        -5487.190927942032        3170.45650392851          
01 Jan 2026 15:35:00.000   -673.7423296228557        -5487.190928122037        3170.456503416133         
01 Jan 2026 15:36:00.000   -673.742328677763         -5487.190927942031        3170.45650392851          
01 Jan 2026 15:37:00.000   -673.7423296243732        -5487.190928114274        3170.456503429244         
01 Jan 2026 15:38:00.000   -673.7423286777631        -5487.190927942032        3170.45650392851          
01 Jan 2026 15:39:00.000   -673.7423296258278        -5487.190928106503        3170.456503442389         
01 Jan 2026 15:40:00.000   -673.7423286777612        -5487.190927942032        3170.456503928509         
01 Jan 2026 15:41:00.000   -673.7423296272175        -5487.190928098713        3170.45650345557          
01 Jan 2026 15:42:00.000   -673.7423286777632        -5487.19092794203         3170.456503928509         
01 Jan 2026 15:43:00.000   -673.7423296285377        -5487.190928090918        3170.456503468784         
01 Jan 2026 15:44:00.000   -673.742328677762         -5487.190927942033        3170.456503928509         
01 Jan 2026 15:45:00.000   -673.742329629805         -5487.190928083107        3170.456503482031         
01 Jan 2026 15:46:00.000   -673.7423286777633        -5487.19092794203         3170.456503928509         
01 Jan 2026 15:47:00.000   -673.7423296310058        -5487.190928075286        3170.456503495313         
01 Jan 2026 15:48:00.000   -673.7423286777632        -5487.190927942032        3170.45650392851          
01 Jan 2026 15:49:00.000   -673.7423296321373        -5487.190928067457        3170.456503508623         
01 Jan 2026 15:50:00.000   -673.7423286777637        -5487.190927942032        3170.456503928508         
01 Jan 2026 15:51:00.000   -673.7423296332062        -5487.190928059614        3170.456503521964         
01 Jan 2026 15:52:00.000   -673.7423286777617        -5487.190927942032        3170.456503928509         
01 Jan 2026 15:53:00.000   -673.7423296342068        -5487.190928051768        3170.456503535336         
01 Jan 2026 15:54:00.000   -673.7423286777625        -5487.190927942033        3170.45650392851          
01 Jan 2026 15:55:00.000   -673.7423296351496        -5487.190928043909        3170.456503548735         
01 Jan 2026 15:56:00.000   -673.7423286777635        -5487.190927942033        3170.456503928509         
01 Jan 2026 15:57:00.000   -673.7423296360229        -5487.190928036043        3170.456503562162         
01 Jan 2026 15:58:00.000   -673.7423286777621        -5487.19092794203         3170.456503928508         
01 Jan 2026 15:59:00.000   -673.7423296368398        -5487.19092802817         3170.456503575617         
01 Jan 2026 16:00:00.000   -673.7423286777625        -5487.190927942032        3170.456503928511         
01 Jan 2026 16:01:00.000   -673.7423296375815        -5487.190928020291        3170.456503589097         
01 Jan 2026 16:02:00.000   -673.7423286777624        -5487.19092794203         3170.456503928509         
01 Jan 2026 16:03:00.000   -673.7423296382605        -5487.190928012405        3170.456503602602         
01 Jan 2026 16:04:00.000   -673.7423286777627        -5487.190927942031        3170.456503928509         
01 Jan 2026 16:05:00.000   -673.7423296388799        -5487.190928004511        3170.45650361613          
01 Jan 2026 16:06:00.000   -673.7423286777629        -5487.190927942033        3170.45650392851          
01 Jan 2026 16:07:00.000   -673.7423296394317        -5487.190927996613        3170.456503629684         
01 Jan 2026 16:08:00.000   -673.7423286777623        -5487.190927942032        3170.45650392851          
01 Jan 2026 16:09:00.000   -673.7423296399205        -5487.190927988712        3170.456503643256         
01 Jan 2026 16:10:00.000   -673.7423286777628        -5487.190927942029        3170.456503928509         
01 Jan 2026 16:11:00.000   -673.7423296403349        -5487.190927980806        3170.456503656852         
01 Jan 2026 16:12:00.000   -673.7423286777622        -5487.190927942031        3170.45650392851          
01 Jan 2026 16:13:00.000   -673.7423296406903        -5487.190927972892        3170.456503670468         
01 Jan 2026 16:14:00.000   -673.7423286777617        -5487.190927942032        3170.45650392851          
01 Jan 2026 16:15:00.000   -673.7423296409837        -5487.190927964977        3170.456503684103         
01 Jan 2026 16:16:00.000   -673.7423286777632        -5487.190927942032        3170.45650392851          
01 Jan 2026 16:17:00.000   -673.7423296412112        -5487.190927957061        3170.456503697757         
01 Jan 2026 16:18:00.000   -673.742328677763         -5487.190927942032        3170.45650392851          
01 Jan 2026 16:19:00.000   -673.7423296413758        -5487.19092794914         3170.456503711428         
01 Jan 2026 16:20:00.000   -673.7423286777622        -5487.190927942032        3170.45650392851          
01 Jan 2026 16:21:00.000   -673.7423296414673        -5487.190927941222        3170.456503725117         
01 Jan 2026 16:22:00.000   -673.742328677763         -5487.190927942031        3170.45650392851          
01 Jan 2026 16:23:00.000   -673.7423296414936        -5487.1909279333          3170.45650373882          
01 Jan 2026 16:24:00.000   -673.7423286777621        -5487.190927942034        3170.45650392851          
01 Jan 2026 16:25:00.000   -673.7423296414661        -5487.190927925379        3170.456503752539         
01 Jan 2026 16:26:00.000   -673.7423286777623        -5487.190927942032        3170.456503928509         
01 Jan 2026 16:27:00.000   -673.7423296413606        -5487.190927917457        3170.456503766271         
01 Jan 2026 16:28:00.000   -673.7423286777625        -5487.19092794203         3170.456503928509         
01 Jan 2026 16:29:00.000   -673.742329641196         -5487.190927909534        3170.456503780016         
01 Jan 2026 16:30:00.000   -673.7423286777621        -5487.190927942032        3170.45650392851          
01 Jan 2026 16:31:00.000   -673.7423296409669        -5487.190927901614        3170.456503793775         
01 Jan 2026 16:32:00.000   -673.7423286777617        -5487.190927942033        3170.45650392851          
01 Jan 2026 16:33:00.000   -673.742329640674         -5487.190927893696        3170.456503807543         
01 Jan 2026 16:34:00.000   -673.7423286777627        -5487.190927942032        3170.456503928509         
01 Jan 2026 16:35:00.000   -673.7423296403084        -5487.190927885779        3170.456503821321         
01 Jan 2026 16:36:00.000   -673.7423286777621        -5487.190927942032        3170.45650392851          
01 Jan 2026 16:37:00.000   -673.7423296398837        -5487.190927877863        3170.456503835109         
01 Jan 2026 16:38:00.000   -673.7423286777616        -5487.190927942033        3170.456503928509         
01 Jan 2026 16:39:00.000   -673.7423296393887        -5487.190927869955        3170.456503848905         
01 Jan 2026 16:40:00.000   -673.7423286777621        -5487.190927942032        3170.45650392851          
01 Jan 2026 16:41:00.000   -673.7423296388365        -5487.190927862049        3170.456503862708         
01 Jan 2026 16:42:00.000   -673.7423286777621        -5487.190927942031        3170.45650392851          
01 Jan 2026 16:43:00.000   -673.7423296382105        -5487.190927854143        3170.456503876518         
01 Jan 2026 16:44:00.000   -673.7423286777632        -5487.19092794203         3170.456503928509         
01 Jan 2026 16:45:00.000   -673.7423296375309        -5487.190927846245        3170.456503890334         
01 Jan 2026 16:46:00.000   -673.7423286777625        -5487.190927942032        3170.45650392851          
01 Jan 2026 16:47:00.000   -673.7423296367763        -5487.19092783835         3170.456503904154         
01 Jan 2026 16:48:00.000   -673.7423286777628        -5487.19092794203         3170.45650392851          
01 Jan 2026 16:49:00.000   -673.7423296359593        -5487.190927830466        3170.456503917977         
01 Jan 2026 16:50:00.000   -673.7423286777627        -5487.190927942031        3170.45650392851          
01 Jan 2026 16:51:00.000   -673.7423296350735        -5487.190927822586        3170.456503931804         
01 Jan 2026 16:52:00.000   -673.7423286777622        -5487.19092794203         3170.45650392851          
01 Jan 2026 16:53:00.000   -673.7423296341284        -5487.190927814711        3170.456503945632         
01 Jan 2026 16:54:00.000   -673.7423286777622        -5487.190927942032        3170.456503928509         
01 Jan 2026 16:55:00.000   -673.7423296331161        -5487.190927806846        3170.456503959459         
01 Jan 2026 16:56:00.000   -673.7423286777621        -5487.190927942031        3170.456503928508         
01 Jan 2026 16:57:00.000   -673.7423296320397        -5487.190927798988        3170.456503973289         
01 Jan 2026 16:58:00.000   -673.7423286777625        -5487.190927942032        3170.456503928509         
01 Jan 2026 16:59:00.000   -673.7423296309004        -5487.190927791139        3170.456503987116         
01 Jan 2026 17:00:00.000   -673.7423286777622        -5487.190927942031        3170.45650392851          
01 Jan 2026 17:01:00.000   -673.7423296296918        -5487.190927783297        3170.456504000941         
01 Jan 2026 17:02:00.000   -673.742328677762         -5487.19092794203         3170.456503928509         
01 Jan 2026 17:03:00.000   -673.7423296284259        -5487.190927775467        3170.456504014765         
01 Jan 2026 17:04:00.000   -673.7423286777624        -5487.190927942032        3170.45650392851          
01 Jan 2026 17:05:00.000   -673.7423296270915        -5487.190927767647        3170.456504028582         
01 Jan 2026 17:06:00.000   -673.742328677762         -5487.190927942029        3170.456503928509         
01 Jan 2026 17:07:00.000   -673.742329625689         -5487.190927759836        3170.456504042396         
01 Jan 2026 17:08:00.000   -673.7423286777624        -5487.19092794203         3170.45650392851          
01 Jan 2026 17:09:00.000   -673.7423296242289        -5487.190927752038        3170.456504056204         
01 Jan 2026 17:10:00.000   -673.7423286777623        -5487.190927942031        3170.456503928509         
01 Jan 2026 17:11:00.000   -673.7423296227009        -5487.190927744253        3170.456504070004         
01 Jan 2026 17:12:00.000   -673.7423286777622        -5487.190927942031        3170.456503928512         
01 Jan 2026 17:13:00.000   -673.742329621105         -5487.19092773648         3170.4565040838           
01 Jan 2026 17:14:00.000   -673.7423286777622        -5487.190927942034        3170.45650392851          
01 Jan 2026 17:15:00.000   -673.742329619451         -5487.190927728718        3170.456504097585         
01 Jan 2026 17:16:00.000   -673.7423286777623        -5487.190927942033        3170.45650392851          
01 Jan 2026 17:17:00.000   -673.7423296177311        -5487.19092772097         3170.45650411136          
01 Jan 2026 17:18:00.000   -673.7423286777623        -5487.190927942034        3170.456503928509         
01 Jan 2026 17:19:00.000   -673.742329615947         -5487.190927713234        3170.456504125124         
01 Jan 2026 17:20:00.000   -673.742328677762         -5487.190927942031        3170.456503928508         
01 Jan 2026 17:21:00.000   -673.7423296140994        -5487.190927705512        3170.456504138878         
01 Jan 2026 17:22:00.000   -673.7423286777624        -5487.190927942031        3170.456503928509         
01 Jan 2026 17:23:00.000   -673.7423296121883        -5487.19092769781         3170.456504152619         
01 Jan 2026 17:24:00.000   -673.742328677762         -5487.190927942031        3170.456503928508         
01 Jan 2026 17:25:00.000   -673.7423296102136        -5487.190927690121        3170.456504166348         
01 Jan 2026 17:26:00.000   -673.7423286777621        -5487.190927942029        3170.456503928509         
01 Jan 2026 17:27:00.000   -673.7423296081752        -5487.190927682444        3170.45650418006          
01 Jan 2026 17:28:00.000   -673.742328677762         -5487.19092794203         3170.45650392851          
01 Jan 2026 17:29:00.000   -673.7423296060737        -5487.190927674787        3170.456504193759         
01 Jan 2026 17:30:00.000   -673.742328677762         -5487.19092794203         3170.456503928509         
01 Jan 2026 17:31:00.000   -673.7423296039093        -5487.19092766715         3170.456504207442         
01 Jan 2026 17:32:00.000   -673.7423286777622        -5487.190927942032        3170.45650392851          
01 Jan 2026 17:33:00.000   -673.7423296016821        -5487.190927659529        3170.456504221108         
01 Jan 2026 17:34:00.000   -673.7423286777622        -5487.19092794203         3170.45650392851          
01 Jan 2026 17:35:00.000   -673.7423295993916        -5487.190927651922        3170.456504234755         
01 Jan 2026 17:36:00.000   -673.7423286777625        -5487.190927942033        3170.456503928509         
01 Jan 2026 17:37:00.000   -673.7423295970389        -5487.190927644338        3170.456504248384         
01 Jan 2026 17:38:00.000   -673.7423286777624        -5487.190927942032        3170.456503928509         
01 Jan 2026 17:39:00.000   -673.7423295946235        -5487.190927636772        3170.456504261993         
01 Jan 2026 17:40:00.000   -673.7423286777622        -5487.190927942031        3170.45650392851          
01 Jan 2026 17:41:00.000   -673.7423295921454        -5487.190927629223        3170.456504275582         
01 Jan 2026 17:42:00.000   -673.7423286777625        -5487.190927942033        3170.45650392851          
01 Jan 2026 17:43:00.000   -673.7423295896057        -5487.190927621697        3170.456504289147         
01 Jan 2026 17:44:00.000   -673.7423286777622        -5487.19092794203         3170.456503928511         
01 Jan 2026 17:45:00.000   -673.7423295870033        -5487.190927614192        3170.456504302691         
01 Jan 2026 17:46:00.000   -673.7423286777617        -5487.19092794203         3170.456503928509         
01 Jan 2026 17:47:00.000   -673.742329584339         -5487.190927606705        3170.456504316212         
01 Jan 2026 17:48:00.000   -673.7423286777619        -5487.19092794203         3170.456503928509         
01 Jan 2026 17:49:00.000   -673.7423295816135        -5487.190927599243        3170.456504329708         
01 Jan 2026 17:50:00.000   -673.7423286777621        -5487.190927942032        3170.45650392851          
01 Jan 2026 17:51:00.000   -673.7423295788263        -5487.190927591801        3170.456504343179         
01 Jan 2026 17:52:00.000   -673.7423286777621        -5487.19092794203         3170.456503928509         
01 Jan 2026 17:53:00.000   -673.7423295759777        -5487.190927584382        3170.456504356623         
01 Jan 2026 17:54:00.000   -673.742328677762         -5487.19092794203         3170.456503928509         
01 Jan 2026 17:55:00.000   -673.7423295730682        -5487.190927576988        3170.456504370041         
01 Jan 2026 17:56:00.000   -673.7423286777621        -5487.190927942031        3170.45650392851          
01 Jan 2026 17:57:00.000   -673.7423295700974        -5487.190927569618        3170.45650438343          
01 Jan 2026 17:58:00.000   -673.7423286777621        -5487.190927942032        3170.45650392851          
01 Jan 2026 17:59:00.000   -673.7423295670657        -5487.190927562269        3170.456504396791         
01 Jan 2026 18:00:00.000   -673.7423286777616        -5487.190927942029        3170.456503928509         
01 Jan 2026 18:01:00.000   -673.7423295639743        -5487.190927554949        3170.45650441012          
01 Jan 2026 18:02:00.000   -673.7423286777622        -5487.190927942031        3170.456503928509         
01 Jan 2026 18:03:00.000   -673.7423295608212        -5487.19092754765         3170.45650442342          
01 Jan 2026 18:04:00.000   -673.7423286777623        -5487.190927942031        3170.45650392851          
01 Jan 2026 18:05:00.000   -673.7423295576085        -5487.190927540377        3170.456504436688         
01 Jan 2026 18:06:00.000   -673.7423286777622        -5487.190927942031        3170.45650392851          
01 Jan 2026 18:07:00.000   -673.7423295543357        -5487.190927533132        3170.456504449924         
01 Jan 2026 18:08:00.000   -673.7423286777623        -5487.190927942032        3170.456503928509         
01 Jan 2026 18:09:00.000   -673.7423295510038        -5487.190927525915        3170.456504463125         
01 Jan 2026 18:10:00.000   -673.7423286777622        -5487.190927942032        3170.45650392851          
01 Jan 2026 18:11:00.000   -673.7423295476115        -5487.190927518721        3170.456504476294         
01 Jan 2026 18:12:00.000   -673.7423286777613        -5487.190927942027        3170.45650392851          
01 Jan 2026 18:13:00.000   -673.7423295441605        -5487.190927511559        3170.456504489425         
01 Jan 2026 18:14:00.000   -673.7423286777624        -5487.19092794203         3170.456503928509         
01 Jan 2026 18:15:00.000   -673.7423295406497        -5487.190927504422        3170.456504502521         
01 Jan 2026 18:16:00.000   -673.7423286777622        -5487.19092794203         3170.456503928509         
01 Jan 2026 18:17:00.000   -673.7423295370813        -5487.190927497315        3170.45650451558          
01 Jan 2026 18:18:00.000   -673.7423286777629        -5487.190927942033        3170.456503928509         
01 Jan 2026 18:19:00.000   -673.7423295334532        -5487.190927490238        3170.4565045286           
01 Jan 2026 18:20:00.000   -673.742328677762         -5487.190927942029        3170.45650392851          
01 Jan 2026 18:21:00.000   -673.7423295297665        -5487.19092748319         3170.456504541582         
01 Jan 2026 18:22:00.000   -673.7423286777616        -5487.190927942032        3170.456503928509         
01 Jan 2026 18:23:00.000   -673.7423295260223        -5487.190927476172        3170.456504554523         
01 Jan 2026 18:24:00.000   -673.7423286777627        -5487.190927942032        3170.456503928509         
01 Jan 2026 18:25:00.000   -673.7423295222205        -5487.190927469185        3170.456504567424         
01 Jan 2026 18:26:00.000   -673.7423286777628        -5487.190927942032        3170.456503928508         
01 Jan 2026 18:27:00.000   -673.7423295183602        -5487.190927462228        3170.456504580286         
01 Jan 2026 18:28:00.000   -673.7423286777619        -5487.190927942032        3170.456503928511         
01 Jan 2026 18:29:00.000   -673.7423295144425        -5487.190927455303        3170.456504593104         
01 Jan 2026 18:30:00.000   -673.7423286777617        -5487.19092794203         3170.456503928511         
01 Jan 2026 18:31:00.000   -673.7423295104696        -5487.190927448409        3170.456504605878         
01 Jan 2026 18:32:00.000   -673.7423286777623        -5487.190927942032        3170.45650392851          
01 Jan 2026 18:33:00.000   -673.7423295064378        -5487.190927441549        3170.456504618608         
01 Jan 2026 18:34:00.000   -673.7423286777616        -5487.19092794203         3170.456503928509         
01 Jan 2026 18:35:00.000   -673.7423295023493        -5487.190927434721        3170.456504631291         
01 Jan 2026 18:36:00.000   -673.7423286777627        -5487.190927942032        3170.456503928509         
01 Jan 2026 18:37:00.000   -673.7423294982048        -5487.190927427929        3170.456504643931         
01 Jan 2026 18:38:00.000   -673.7423286777612        -5487.190927942028        3170.45650392851          
01 Jan 2026 18:39:00.000   -673.7423294940049        -5487.190927421167        3170.456504656522         
01 Jan 2026 18:40:00.000   -673.7423286777636        -5487.190927942033        3170.456503928509         
01 Jan 2026 18:41:00.000   -673.7423294897505        -5487.190927414445        3170.456504669068         
01 Jan 2026 18:42:00.000   -673.7423286777627        -5487.190927942032        3170.456503928511         
01 Jan 2026 18:43:00.000   -673.7423294854385        -5487.190927407754        3170.456504681564         
01 Jan 2026 18:44:00.000   -673.742328677762         -5487.190927942032        3170.45650392851          
01 Jan 2026 18:45:00.000   -673.74232948107          -5487.190927401095        3170.456504694011         
01 Jan 2026 18:46:00.000   -673.7423286777616        -5487.190927942031        3170.45650392851          
01 Jan 2026 18:47:00.000   -673.7423294766477        -5487.190927394473        3170.456504706407         
01 Jan 2026 18:48:00.000   -673.7423286777619        -5487.190927942032        3170.456503928509         
01 Jan 2026 18:49:00.000   -673.7423294721724        -5487.190927387895        3170.456504718753         
01 Jan 2026 18:50:00.000   -673.7423286777627        -5487.190927942031        3170.45650392851          
01 Jan 2026 18:51:00.000   -673.7423294676414        -5487.190927381345        3170.456504731046         
01 Jan 2026 18:52:00.000   -673.7423286777616        -5487.190927942032        3170.456503928508         
01 Jan 2026 18:53:00.000   -673.742329463057         -5487.190927374837        3170.456504743287         
01 Jan 2026 18:54:00.000   -673.7423286777622        -5487.190927942031        3170.45650392851          
01 Jan 2026 18:55:00.000   -673.742329458419         -5487.190927368366        3170.456504755475         
01 Jan 2026 18:56:00.000   -673.7423286777613        -5487.190927942031        3170.456503928511         
01 Jan 2026 18:57:00.000   -673.742329453728         -5487.19092736193         3170.456504767608         
01 Jan 2026 18:58:00.000   -673.7423286777617        -5487.190927942029        3170.456503928509         
01 Jan 2026 18:59:00.000   -673.7423294489824        -5487.190927355533        3170.456504779685         
01 Jan 2026 19:00:00.000   -673.7423286777633        -5487.190927942032        3170.456503928509         
01 Jan 2026 19:01:00.000   -673.7423294441852        -5487.190927349179        3170.456504791707         
01 Jan 2026 19:02:00.000   -673.7423286777623        -5487.190927942031        3170.45650392851          
01 Jan 2026 19:03:00.000   -673.7423294393344        -5487.19092734286         3170.456504803673         
01 Jan 2026 19:04:00.000   -673.7423286777627        -5487.190927942033        3170.45650392851          
01 Jan 2026 19:05:00.000   -673.7423294344314        -5487.190927336583        3170.45650481558          
01 Jan 2026 19:06:00.000   -673.742328677763         -5487.190927942032        3170.456503928511         
01 Jan 2026 19:07:00.000   -673.7423294294781        -5487.190927330344        3170.456504827428         
01 Jan 2026 19:08:00.000   -673.7423286777624        -5487.190927942032        3170.45650392851          
01 Jan 2026 19:09:00.000   -673.7423294244721        -5487.19092732415         3170.456504839217         
01 Jan 2026 19:10:00.000   -673.7423286777628        -5487.190927942032        3170.45650392851          
01 Jan 2026 19:11:00.000   -673.7423294194156        -5487.190927317991        3170.456504850946         
01 Jan 2026 19:12:00.000   -673.7423286777623        -5487.190927942032        3170.45650392851          
01 Jan 2026 19:13:00.000   -673.7423294143065        -5487.190927311875        3170.456504862615         
01 Jan 2026 19:14:00.000   -673.7423286777624        -5487.190927942032        3170.456503928511         
01 Jan 2026 19:15:00.000   -673.7423294091476        -5487.190927305805        3170.456504874222         
01 Jan 2026 19:16:00.000   -673.7423286777631        -5487.19092794203         3170.45650392851          
01 Jan 2026 19:17:00.000   -673.7423294039394        -5487.190927299774        3170.456504885766         
01 Jan 2026 19:18:00.000   -673.7423286777613        -5487.190927942031        3170.456503928509         
01 Jan 2026 19:19:00.000   -673.7423293986818        -5487.190927293784        3170.456504897247         
01 Jan 2026 19:20:00.000   -673.7423286777641        -5487.190927942035        3170.456503928509         
01 Jan 2026 19:21:00.000   -673.7423293933771        -5487.190927287842        3170.456504908661         
01 Jan 2026 19:22:00.000   -673.7423286777641        -5487.190927942036        3170.45650392851          
01 Jan 2026 19:23:00.000   -673.7423293880189        -5487.190927281939        3170.456504920015         
01 Jan 2026 19:24:00.000   -673.7423286777621        -5487.190927942032        3170.45650392851          
01 Jan 2026 19:25:00.000   -673.7423293826125        -5487.190927276081        3170.456504931301         
01 Jan 2026 19:26:00.000   -673.7423286777641        -5487.190927942032        3170.45650392851          
01 Jan 2026 19:27:00.000   -673.7423293771596        -5487.19092727027         3170.45650494252          
01 Jan 2026 19:28:00.000   -673.7423286777633        -5487.190927942032        3170.45650392851          
01 Jan 2026 19:29:00.000   -673.7423293716561        -5487.1909272645          3170.456504953673         
